"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","marches.departement86.fr/54.36.157.203","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGOTCCBSGgAwIBAgIRANK37Qb/0JdXAh6huh1O9KgwDQYJKoZIhvcNAQELBQAwgY8xCzAJBgNVBAYTAkdCMRswGQYDVQQIExJHcmVhdGVyIE1hbmNoZXN0ZXIxEDAOBgNVBAcTB1NhbGZvcmQxGDAWBgNVBAoTD1NlY3RpZ28gTGltaXRlZDE3MDUGA1UEAxMuU2VjdGlnbyBSU0EgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQTAeFw0yNDAzMTMwMDAwMDBaFw0yNTAzMjUyMzU5NTlaMCMxITAfBgNVBAMTGG1hcmNoZXMuZGVwYXJ0ZW1lbnQ4Ni5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBANY0fTomd8nVtq1yATELWl2i1Utb3VvQ5flJwk7EoFUlo6dT27zcxKNgPc2ev14p7BrrLvyfv0JUITr0RunhJi1DejJpJCjR+QBtPWtaoPO32/ziYUsnXTaYKzWuV10AG6RRVRH6km+dJo7h7W1t2cS0Qj7D2nnhwOgmGWQfZR/1p7NfUx+4Bl7QVUMJgnIJ8QMK5Ak3it3hO1/1M2G8unW/ldsLoJuFyYSGW4b3UyjpYbPSx3M4eL/X1UjB+ZPefo8wiV0YAAfaDv0F7TZ+aKq+1jrZe4AUyCag4+JLiCt5MBbF17F5qBRI39WQeyNv/+i60F7DkGhiwOfdHPno9m8CAwEAAaOCAvkwggL1MB8GA1UdIwQYMBaAFI2MXsRUrYrhd+mb+ZsF4bgBjWHhMB0GA1UdDgQWBBSr2jmuMdXRb+joHfVFj0mrhJ78+DAOBgNVHQ8BAf8EBAMCBaAwDAYDVR0TAQH/BAIwADAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwSQYDVR0gBEIwQDA0BgsrBgEEAbIxAQICBzAlMCMGCCsGAQUFBwIBFhdodHRwczovL3NlY3RpZ28uY29tL0NQUzAIBgZngQwBAgEwgYQGCCsGAQUFBwEBBHgwdjBPBggrBgEFBQcwAoZDaHR0cDovL2NydC5zZWN0aWdvLmNvbS9TZWN0aWdvUlNBRG9tYWluVmFsaWRhdGlvblNlY3VyZVNlcnZlckNBLmNydDAjBggrBgEFBQcwAYYXaHR0cDovL29jc3Auc2VjdGlnby5jb20wIwYDVR0RBBwwGoIYbWFyY2hlcy5kZXBhcnRlbWVudDg2LmZyMIIBfQYKKwYBBAHWeQIEAgSCAW0EggFpAWcAdgDPEVbu1S58r/OHW9lpLpvpGnFnSrAX7KwB0lt3zsw7CAAAAY44CPS2AAAEAwBHMEUCICtNfWBhzlxS2mw1bjVYdeHGq9D3nHIKMY3VVEUUzBjdAiEAo3LmSE8i83SrxuiiaulIy28ZWKAbThof1ZNJV9kJU+oAdgCi4wrkRe+9rZt+OO1HZ3dT14JbhJTXK14bLMS5UKRH5wAAAY44CPRGAAAEAwBHMEUCIQDTu8+YqPutda6zsw4ey/IzQl/qTvUYphYXBKstoxGhTAIgIW6AryienPP6Xp3BfSciVBkB7cWhahesr8b8xDvpz6kAdQBOdaMnXJoQwzhbbNTfP1LrHfDgjhuNacCx+mSxYpo53wAAAY44CPRTAAAEAwBGMEQCIFaSZjDiMETwrlXomIlbqDveUTYzNGlDPjxwOnePl0D3AiBm/RxithhTIjpevndz8Nsm7VLOup/+AWYl7c1j/ppfyzANBgkqhkiG9w0BAQsFAAOCAQEAEUlMarCzbPaUOR5mIo4VkHstGZ1uc9sIv385yr8maha05hZyT/X4jam8/2tqB3ThFnnr86xbzP/hZikw+IURvRHiGMzLthG8QKt8rITXxxc2dmRjra+Ua5NmbtGwLmceUK4YBMW1yrAeGewdJGth1ot437q5JC9ciV8yu9YKYJWbkoq2Tqx46WpQy33YrwAG4S2uB6xNICAx2nsrtDfOdn+QXkGLf1cr/FnyKClMTzhWNkFisz9T4GKPUswFUoyW4YFJJuDSUOkaEO03hQ09riASBaUgAewG3/A2RUMi3WjMgG1i/i7nOwx4ZUcRu9Qtdv8WuwQYns5P8qTXk1OKFA==\n-----END CERTIFICATE-----","",""
"cert_commonName","marches.departement86.fr/54.36.157.203","443","OK","marches.departement86.fr","",""
"cert_commonName_wo_SNI","marches.departement86.fr/54.36.157.203","443","INFO","aides.hautsdefrance.fr","",""
"cert_subjectAltName","marches.departement86.fr/54.36.157.203","443","INFO","marches.departement86.fr","",""
"cert_trust","marches.departement86.fr/54.36.157.203","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","marches.departement86.fr/54.36.157.203","443","OK","passed.","",""
"cert_certificatePolicies_EV","marches.departement86.fr/54.36.157.203","443","INFO","no","",""
"cert_expirationStatus","marches.departement86.fr/54.36.157.203","443","OK","340 >= 60 days","",""
"cert_notBefore","marches.departement86.fr/54.36.157.203","443","INFO","2024-03-13 00:00","",""
"cert_notAfter","marches.departement86.fr/54.36.157.203","443","OK","2025-03-25 23:59","",""
"cert_extlifeSpan","marches.departement86.fr/54.36.157.203","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","marches.departement86.fr/54.36.157.203","443","INFO","not present","",""
"cert_crlDistributionPoints","marches.departement86.fr/54.36.157.203","443","INFO","--","",""
"cert_ocspURL","marches.departement86.fr/54.36.157.203","443","INFO","http://ocsp.sectigo.com","",""
"OCSP_stapling","marches.departement86.fr/54.36.157.203","443","LOW","not offered","",""
"cert_mustStapleExtension","marches.departement86.fr/54.36.157.203","443","INFO","--","",""
"DNS_CAArecord","marches.departement86.fr/54.36.157.203","443","LOW","--","",""
"certificate_transparency","marches.departement86.fr/54.36.157.203","443","OK","yes (certificate extension)","",""
"certs_countServer","marches.departement86.fr/54.36.157.203","443","INFO","3","",""
"certs_list_ordering_problem","marches.departement86.fr/54.36.157.203","443","INFO","no","",""
"cert_caIssuers","marches.departement86.fr/54.36.157.203","443","INFO","Sectigo RSA Domain Validation Secure Server CA (Sectigo Limited from GB)","",""
"intermediate_cert <#1>","marches.departement86.fr/54.36.157.203","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGEzCCA/ugAwIBAgIQfVtRJrR2uhHbdBYLvFMNpzANBgkqhkiG9w0BAQwFADCBiDELMAkGA1UEBhMCVVMxEzARBgNVBAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0plcnNleSBDaXR5MR4wHAYDVQQKExVUaGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNVBAMTJVVTRVJUcnVzdCBSU0EgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMTgxMTAyMDAwMDAwWhcNMzAxMjMxMjM1OTU5WjCBjzELMAkGA1UEBhMCR0IxGzAZBgNVBAgTEkdyZWF0ZXIgTWFuY2hlc3RlcjEQMA4GA1UEBxMHU2FsZm9yZDEYMBYGA1UEChMPU2VjdGlnbyBMaW1pdGVkMTcwNQYDVQQDEy5TZWN0aWdvIFJTQSBEb21haW4gVmFsaWRhdGlvbiBTZWN1cmUgU2VydmVyIENBMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1nMz1tc8INAA0hdFuNY+B6I/x0HuMjDJsGz99J/LEpgPLT+NTQEMgg8Xf2Iu6bhIefsWg06t1zIlk7cHv7lQP6lMw0Aq6Tn/2YHKHxYyQdqAJrkjeocgHuP/IJo8lURvh3UGkEC0MpMWCRAIIz7S3YcPb11RFGoKacVPAXJpz9OTTG0EoKMbgn6xmrntxZ7FN3ifmgg0+1YuWMQJDgZkW7w33PGfKGioVrCSo1yfu4iYCBskHaswha6vsC6eep3BwEIc4gLw6uBK0u+QDrTBQBbwb4VCSmT3pDCg/r8uoydajotYuK3DGReEY+1vVv2Dy2A0xHS+5p3b4eTlygxfFQIDAQABo4IBbjCCAWowHwYDVR0jBBgwFoAUU3m/WqorSs9UgOHYm8Cd8rIDZsswHQYDVR0OBBYEFI2MXsRUrYrhd+mb+ZsF4bgBjWHhMA4GA1UdDwEB/wQEAwIBhjASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAbBgNVHSAEFDASMAYGBFUdIAAwCAYGZ4EMAQIBMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNybDB2BggrBgEFBQcBAQRqMGgwPwYIKwYBBQUHMAKGM2h0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FBZGRUcnVzdENBLmNydDAlBggrBgEFBQcwAYYZaHR0cDovL29jc3AudXNlcnRydXN0LmNvbTANBgkqhkiG9w0BAQwFAAOCAgEAMr9hvQ5Iw0/HukdN+Jx4GQHcEx2Ab/zDcLRSmjEzmldS+zGea6TvVKqJjUAXaPgREHzSyrHxVYbH7rM2kYb2OVG/Rr8PoLq0935JxCo2F57kaDl6r5ROVm+yezu/Coa9zcV3HAO4OLGiH19+24rcRki2aArPsrW04jTkZ6k4Zgle0rj8nSg6F0AnwnJOKf0hPHzPE/uWLMUxRP0T7dWbqWlod3zu4f+k+TY4CFM5ooQ0nBnzvg6s1SQ36yOoeNDT5++SR2RiOSLvxvcRviKFxmZEJCaOEDKNyJOuB56DPi/Z+fVGjmO+wea03KbNIaiGCpXZLoUmGv38sbZXQm2V0TP2ORQGgkE49Y9Y3IBbpNV9lXj9p5v//cWoaasm56ekBYdbqbe4oyALl6lFhd2zi+WJN44pDfwGF/Y4QA5C5BIG+3vzxhFoYt/jmPQT2BVPi7Fp2RBgvGQq6jG35LWjOhSbJuMLe/0CjraZwTiXWTb2qHSihrZe68Zk6s+go/lunrotEbaGmAhYLcmsJWTyXnW0OMGuf1pGg+pRyrbxmRE1a6Vqe8YAsOf4vmSyrcjC8azjUeqkk+B5yOGBQMkKW+ESPMFgKuOXwIlCypTPRpgSabuY0MLTDXJLR27lk8QyKGOHQ+SwMj4K00u/I5sUKUErmgQfky3xxzlIPK1aEn8=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","marches.departement86.fr/54.36.157.203","443","INFO","7FA4FF68EC04A99D7528D5085F94907F4D1DD1C5381BACDC832ED5C960214676","",""
"intermediate_cert_notBefore <#1>","marches.departement86.fr/54.36.157.203","443","INFO","2018-11-02 00:00","",""
"intermediate_cert_notAfter <#1>","marches.departement86.fr/54.36.157.203","443","OK","2030-12-31 23:59","",""
"intermediate_cert_expiration <#1>","marches.departement86.fr/54.36.157.203","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","marches.departement86.fr/54.36.157.203","443","INFO","Sectigo RSA Domain Validation Secure Server CA <-- USERTrust RSA Certification Authority","",""
