"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","www.lavienne86.fr/37.59.251.196","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE+zCCA+OgAwIBAgISBdMKpheOwCGp8kQ/6k3cXTvBMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNZUjEwHhcNMjYwODEzMDAwMDEyWhcNMjYxMTExMDAwMDExWjAcMRowGAYDVQQDExF3d3cubGF2aWVubmU4Ni5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAIf4ObZ0Vcpbr0qZjqax/+pQdU5DJOmCCqzb0zUtXXK2dSNoO8hvPLzJj39Qg4gdGpy4TpbswxV8ipfxLj8V3FeixebuurBSgkWoxoSjXHRCtjwgInDfzbz2yKldVrg/u/6/bq828cO1DMLh4kzWIBEkb8lwCOYw/HIYEuQQodkV6u3LUeSHcYTyDSfBZRV+Mv9R6PGIpSuEEHzgt/gvhOZMNWBZ0ryfKJZopXa7TwMfdG/TzqIex/U5FmaN2o2qQqm+5N0rLtD2Q1OkJQnbtgVOiIpfGRsYVf4AGr0+aMpGtghQScx0A+VaX1KAscaUMCtCspKiiLYKTXFfrVX7J1UCAwEAAaOCAh4wggIaMA4GA1UdDwEB/wQEAwIFoDATBgNVHSUEDDAKBggrBgEFBQcDATAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBQoIHZ7vwljhI1nuK4Xy7dDYjDs3DAfBgNVHSMEGDAWgBQfLzW+RhSCzUCxrnksVXj699Ro+zAzBggrBgEFBQcBAQQnMCUwIwYIKwYBBQUHMAKGF2h0dHA6Ly95cjEuaS5sZW5jci5vcmcvMBwGA1UdEQQVMBOCEXd3dy5sYXZpZW5uZTg2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMC4GA1UdHwQnMCUwI6AhoB+GHWh0dHA6Ly95cjEuYy5sZW5jci5vcmcvNjYuY3JsMIIBCwYKKwYBBAHWeQIEAgSB/ASB+QD3AH4ARq+GPTs+5Z+ld96oJF02sNntIqIj9GF3QSKUUu6VUF8AAAGf+KDn+AAIAAAFABK+xh4EAwBHMEUCIGOEsq41OF1QcPuoJ1o2FACLy3x8fh/WzJ7+HKfn/TOkAiEAqOK4nqxpB3oHD1XaYpfvm3s8wFhUAJ4HEiq63dDoSoQAdQCvZ4g7V7BO3Y+m2X72LqjrgQrHcWDwJF5V1gwv54WHOgAAAZ/4oOhiAAAEAwBGMEQCIFMXv3eZpU+y/jcymPXVefhYZ2IAUaye90pzFHPplgs2AiAPMjBHoKb3LLYv2VWNBJGRzW/UHtPThlK6MkdVuSmDSDANBgkqhkiG9w0BAQsFAAOCAQEAmScV6VMssmRwt+Px3nrQVYqHR0aiCfpqvBILFzOlJU5H6WcdlxOu/c+gfRG1s3ExseZgqaIlB0JHOGl4OuumdE2sZiOA1ezDwt8bnwPaaO1+3u4QkW/JAARkZ2P6V1V8L1Z9+EsSeCadvU14Mk1Np/kW+Txv8Ijhnhjo5fDCHs2efhfdXqOZxMZNFyAIr4ek2FjdOgZBBLE/uhRyzs6N+AGRKTMX2b8fOu3bhpNbg8i8glRXwOk56V858zLsMd6P1FT576HHfnUt5RIoa3QtRQgxtn32AMZiaPAVLmQ/+oqO80VoopDaNGO1b2JG5N+CTk4eqxxUY8K75SQW251rMg==\n-----END CERTIFICATE-----","",""
"cert_commonName","www.lavienne86.fr/37.59.251.196","443","OK","www.lavienne86.fr","",""
"cert_commonName_wo_SNI","www.lavienne86.fr/37.59.251.196","443","INFO","request w/o SNI didn't succeed","",""
"cert_subjectAltName","www.lavienne86.fr/37.59.251.196","443","INFO","www.lavienne86.fr","",""
"cert_trust","www.lavienne86.fr/37.59.251.196","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","www.lavienne86.fr/37.59.251.196","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.lavienne86.fr/37.59.251.196","443","INFO","no","",""
"cert_expirationStatus","www.lavienne86.fr/37.59.251.196","443","OK","47 >= 30 days","",""
"cert_notBefore","www.lavienne86.fr/37.59.251.196","443","INFO","2026-08-13 00:00","",""
"cert_notAfter","www.lavienne86.fr/37.59.251.196","443","OK","2026-11-11 00:00","",""
"cert_extlifeSpan","www.lavienne86.fr/37.59.251.196","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.lavienne86.fr/37.59.251.196","443","INFO","not present","",""
"cert_crlDistributionPoints","www.lavienne86.fr/37.59.251.196","443","INFO","http://yr1.c.lencr.org/66.crl","",""
"cert_ocspURL","www.lavienne86.fr/37.59.251.196","443","INFO","--","",""
"OCSP_stapling","www.lavienne86.fr/37.59.251.196","443","INFO","not offered","",""
"cert_mustStapleExtension","www.lavienne86.fr/37.59.251.196","443","INFO","--","",""
"DNS_CAArecord","www.lavienne86.fr/37.59.251.196","443","LOW","--","",""
"certificate_transparency","www.lavienne86.fr/37.59.251.196","443","OK","yes (certificate extension)","",""
"certs_countServer","www.lavienne86.fr/37.59.251.196","443","INFO","3","",""
"certs_list_ordering_problem","www.lavienne86.fr/37.59.251.196","443","INFO","no","",""
"cert_caIssuers","www.lavienne86.fr/37.59.251.196","443","INFO","YR1 (Let's Encrypt from US)","",""
