"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","enej.lavienne86.fr/51.254.226.174","443","INFO","-----BEGIN CERTIFICATE-----\nMIIE9TCCA92gAwIBAgISA7KmVkV+v9iut9ON/dOsZOM7MA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjUwMjA5MjMwMzEzWhcNMjUwNTEwMjMwMzEyWjAdMRswGQYDVQQDExJlbmVqLmxhdmllbm5lODYuZnIwggEiMA0GCSqGSIb3DQEBAQUAA4IBDwAwggEKAoIBAQCTn4Wj7FTk5LdV+H3mOByR6Vppdu1s/3KlcI5FLHPjZDAQUkmHcpEVqX/weYya+TYwrmSoWpHFva4b5So668PqcaRdz5rCsjSlwGPGTr1ybZlpBOBNwEr/4cgvlwzfTwSCucBSceNQeVUsL/ldmS1jhS1MaTcVZvhOqYymANw9FyjFPnhKOi43ggvQnd6qB8bkH/iKWq36iabtWd9XJIVL1g7gy2SgRfELY454FeKmsBFiy9vbaK3Pk3lVSq6APvgwElGVqEIao/6AJO3qm1cahpB70DJIwFYv2gWVq9GXnDKyPcUfJcY23CAq94oUnj41ssMk6+z/NoqjoTEnpoINAgMBAAGjggIXMIICEzAOBgNVHQ8BAf8EBAMCBaAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMAwGA1UdEwEB/wQCMAAwHQYDVR0OBBYEFC7QuY8qvRVQmNNA5uQaZJFfAMg1MB8GA1UdIwQYMBaAFMXPRqTq9MPAemyVxC2wXpIvJuO5MFcGCCsGAQUFBwEBBEswSTAiBggrBgEFBQcwAYYWaHR0cDovL3IxMS5vLmxlbmNyLm9yZzAjBggrBgEFBQcwAoYXaHR0cDovL3IxMS5pLmxlbmNyLm9yZy8wHQYDVR0RBBYwFIISZW5lai5sYXZpZW5uZTg2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBQYKKwYBBAHWeQIEAgSB9gSB8wDxAHYAouMK5EXvva2bfjjtR2d3U9eCW4SU1yteGyzEuVCkR+cAAAGU7SlxAAAABAMARzBFAiBt4nNT/47cXz5W6KUXXreDrfZJ4CaXxD2l9c8fyygB4gIhAKyGQXO81QGnCYAZlM3CaPbEAYdhi8MZc0PghXcyVH/5AHcAzPsPaoVxCWX+lZtTzumyfCLphVwNl422qX5UwP5MDbAAAAGU7SlxOgAABAMASDBGAiEAiiyVBH5bLT4VzHR951aC2hbX3AuCDVI8CPBCRif1cAYCIQDG3WUrTUx8FKsOnvYED41nLTVk/fM52DyPQWS+eTLxRDANBgkqhkiG9w0BAQsFAAOCAQEAsapIErQtFNHxpsgi3IsJdwtjI8wT+8SnxroAIer2Tgnc9BLHDhNC1LY5wiXUYrLdU2Ocs83FNgI8uid/RKV9YST5izXSObUgFOVVjPHnwcGXA0lV/NyiTDllxDmiY5CV4ekkQV07xi8UQXZ3u4J9nju5/niMqoP/EQax/ciMICaDQUiaVFqpUkJy2cvbcRpZCDsSmNSmHKoC0QON0fM8w2vr0wM2KbZCD+ZzJptez14d+sPP9NUCGSwkYL7JJfU+UqoTkSbHHcjhVLBOhV3sGhTIuDnFsuJiQokMGyjJugYbjjGIK8kkdSo6lNLOFrgQxE81VukduwCOWubgo2fTUQ==\n-----END CERTIFICATE-----","",""
"cert_commonName","enej.lavienne86.fr/51.254.226.174","443","OK","enej.lavienne86.fr","",""
"cert_commonName_wo_SNI","enej.lavienne86.fr/51.254.226.174","443","INFO","activite-demo.enej.education","",""
"cert_subjectAltName","enej.lavienne86.fr/51.254.226.174","443","INFO","enej.lavienne86.fr","",""
"cert_trust","enej.lavienne86.fr/51.254.226.174","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","enej.lavienne86.fr/51.254.226.174","443","OK","passed.","",""
"cert_certificatePolicies_EV","enej.lavienne86.fr/51.254.226.174","443","INFO","no","",""
"cert_expirationStatus","enej.lavienne86.fr/51.254.226.174","443","OK","83 >= 30 days","",""
"cert_notBefore","enej.lavienne86.fr/51.254.226.174","443","INFO","2025-02-09 23:03","",""
"cert_notAfter","enej.lavienne86.fr/51.254.226.174","443","OK","2025-05-10 23:03","",""
"cert_extlifeSpan","enej.lavienne86.fr/51.254.226.174","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","enej.lavienne86.fr/51.254.226.174","443","INFO","not present","",""
"cert_crlDistributionPoints","enej.lavienne86.fr/51.254.226.174","443","INFO","--","",""
"cert_ocspURL","enej.lavienne86.fr/51.254.226.174","443","INFO","http://r11.o.lencr.org","",""
"OCSP_stapling","enej.lavienne86.fr/51.254.226.174","443","LOW","not offered","",""
"cert_mustStapleExtension","enej.lavienne86.fr/51.254.226.174","443","INFO","--","",""
"DNS_CAArecord","enej.lavienne86.fr/51.254.226.174","443","LOW","--","",""
"certificate_transparency","enej.lavienne86.fr/51.254.226.174","443","OK","yes (certificate extension)","",""
"certs_countServer","enej.lavienne86.fr/51.254.226.174","443","INFO","2","",""
"certs_list_ordering_problem","enej.lavienne86.fr/51.254.226.174","443","INFO","no","",""
"cert_caIssuers","enej.lavienne86.fr/51.254.226.174","443","INFO","R11 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","enej.lavienne86.fr/51.254.226.174","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBjCCAu6gAwIBAgIRAIp9PhPWLzDvI4a9KQdrNPgwDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjQwMzEzMDAwMDAwWhcNMjcwMzEyMjM1OTU5WjAzMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDEMMAoGA1UEAxMDUjExMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuoe8XBsAOcvKCs3UZxD5ATylTqVhyybKUvsVAbe5KPUoHu0nsyQYOWcJDAjs4DqwO3cOvfPlOVRBDE6uQdaZdN5R2+97/1i9qLcT9t4x1fJyyXJqC4N0lZxGAGQUmfOx2SLZzaiSqhwmej/+71gFewiVgdtxD4774zEJuwm+UE1fj5F2PVqdnoPy6cRms+EGZkNIGIBloDcYmpuEMpexsr3E+BUAnSeI++JjF5ZsmydnS8TbKF5pwnnwSVzgJFDhxLyhBax7QG0AtMJBP6dYuC/FXJuluwme8f7rsIU5/agK70XEeOtlKsLPXzze41xNG/cLJyuqC0J3U095ah2H2QIDAQABo4H4MIH1MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAgYIKwYBBQUHAwEwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUxc9GpOr0w8B6bJXELbBeki8m47kwHwYDVR0jBBgwFoAUebRZ5nu25eQBc4AIiMgaWPbpm24wMgYIKwYBBQUHAQEEJjAkMCIGCCsGAQUFBzAChhZodHRwOi8veDEuaS5sZW5jci5vcmcvMBMGA1UdIAQMMAowCAYGZ4EMAQIBMCcGA1UdHwQgMB4wHKAaoBiGFmh0dHA6Ly94MS5jLmxlbmNyLm9yZy8wDQYJKoZIhvcNAQELBQADggIBAE7iiV0KAxyQOND1H/lxXPjDj7I3iHpvsCUf7b632IYGjukJhM1yv4Hz/MrPU0jtvfZpQtSlET41yBOykh0FX+ou1Nj4ScOt9ZmWnO8m2OG0JAtIIE3801S0qcYhyOE2G/93ZCkXufBL713qzXnQv5C/viOykNpKqUgxdKlEC+Hi9i2DcaR1e9KUwQUZRhy5j/PEdEglKg3l9dtD4tuTm7kZtB8v32oOjzHTYw+7KdzdZiw/sBtnUfhBPORNuay4pJxmY/WrhSMdzFO2q3Gu3MUBcdo27goYKjL9CTF8j/Zz55yctUoVaneCWs/ajUX+HypkBTA+c8LGDLnWO2NKq0YD/pnARkAnYGPfUDoHR9gVSp/qRx+ZWghiDLZsMwhN1zjtSC0uBWiugF3vTNzYIEFfaPG7Ws3jDrAMMYebQ95JQ+HIBD/RPBuHRTBpqKlyDnkSHDHYPiNX3adPoPAcgdF3H2/W0rmoswMWgTlLn1Wu0mrks7/qpdWfS6PJ1jty80r2VKsM/Dj3YIDfbjXKdaFU5C+8bhfJGqU3taKauuz0wHVGT3eo6FlWkWYtbt4pgdamlwVeZEW+LM7qZEJEsMNPrfC03APKmZsJgpWCDWOKZvkZcvjVuYkQ4omYCTX5ohy+knMjdOmdH9c7SpqEWBDC86fiNex+O0XOMEZSa8DA\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","enej.lavienne86.fr/51.254.226.174","443","INFO","591E9CE6C863D3A079E9FABE1478C7339A26B21269DDE795211361024AE31A44","",""
"intermediate_cert_notBefore <#1>","enej.lavienne86.fr/51.254.226.174","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","enej.lavienne86.fr/51.254.226.174","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","enej.lavienne86.fr/51.254.226.174","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","enej.lavienne86.fr/51.254.226.174","443","INFO","R11 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","enej.lavienne86.fr/51.254.226.174","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","enej.lavienne86.fr/51.254.226.174","443","INFO","301 Moved Permanently ('/')","",""
"HTTP_clock_skew","enej.lavienne86.fr/51.254.226.174","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","enej.lavienne86.fr/51.254.226.174","443","INFO","1739670724","",""
"HSTS_time","enej.lavienne86.fr/51.254.226.174","443","OK","730 days (=63072000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","enej.lavienne86.fr/51.254.226.174","443","INFO","only for this domain","",""
"HSTS_preload","enej.lavienne86.fr/51.254.226.174","443","INFO","domain is NOT marked for preloading","",""
"HPKP","enej.lavienne86.fr/51.254.226.174","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","enej.lavienne86.fr/51.254.226.174","443","INFO","nginx/1.22.1","",""
"banner_application","enej.lavienne86.fr/51.254.226.174","443","INFO","No application banner found","",""
"cookie_count","enej.lavienne86.fr/51.254.226.174","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"X-Frame-Options","enej.lavienne86.fr/51.254.226.174","443","OK","SAMEORIGIN","",""
"Permissions-Policy","enej.lavienne86.fr/51.254.226.174","443","OK","accelerometer=(),ambient-light-sensor=(),autoplay=(),battery=(),camera=(),cross-origin-isolated=(),display-capture=(),document-domain=(),encrypted-media=(),execution-while-not-rendered=(),execution-while-out-of-viewport=(),fullscreen=(),geolocation=(),gyroscope=(),keyboard-map=(),magnetometer=(),microphone=(),midi=(),navigation-override=(),payment=(),picture-in-picture=(),publickey-credentials-get=(),screen-wake-lock=(),usb=(),web-share=(),xr-spatial-tracking=(),clipboard-read=(),gamepad=(),speaker-selection=(),conversion-measurement=(),focus-without-user-activation=(),hid=(),idle-detection=(),interest-cohort=(),serial=(),sync-script=(),trust-token-redemption=(),unload=(),window-placement=(),vertical-scroll=()","",""
"Cross-Origin-Opener-Policy","enej.lavienne86.fr/51.254.226.174","443","INFO","same-origin","",""
"X-XSS-Protection","enej.lavienne86.fr/51.254.226.174","443","INFO","1; mode=block","",""
"Permissions-Policy","enej.lavienne86.fr/51.254.226.174","443","INFO","accelerometer=(),ambient-light-sensor=(),autoplay=(),battery=(),camera=(),cross-origin-isolated=(),display-capture=(),document-domain=(),encrypted-media=(),execution-while-not-rendered=(),execution-while-out-of-viewport=(),fullscreen=(),geolocation=(),gyroscope=(),keyboard-map=(),magnetometer=(),microphone=(),midi=(),navigation-override=(),payment=(),picture-in-picture=(),publickey-credentials-get=(),screen-wake-lock=(),usb=(),web-share=(),xr-spatial-tracking=(),clipboard-read=(),gamepad=(),speaker-selection=(),conversion-measurement=(),focus-without-user-activation=(),hid=(),idle-detection=(),interest-cohort=(),serial=(),sync-script=(),trust-token-redemption=(),unload=(),window-placement=(),vertical-scroll=()","",""
"Referrer-Policy","enej.lavienne86.fr/51.254.226.174","443","INFO","strict-origin-when-cross-origin","",""
"banner_reverseproxy","enej.lavienne86.fr/51.254.226.174","443","INFO","--","","CWE-200"
"heartbleed","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","enej.lavienne86.fr/51.254.226.174","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","enej.lavienne86.fr/51.254.226.174","443","OK","supported","","CWE-310"
"secure_client_renego","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","enej.lavienne86.fr/51.254.226.174","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","enej.lavienne86.fr/51.254.226.174","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=A883E083C6A767420D8F66F949E4E40BB76899651E07893CF196B1DE223D6909","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","enej.lavienne86.fr/51.254.226.174","443","INFO","RFC7919/ffdhe2048","CVE-2015-4000","CWE-310"
"LOGJAM","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","enej.lavienne86.fr/51.254.226.174","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_101_win10","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_100_win10","enej.lavienne86.fr/51.254.226.174","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","enej.lavienne86.fr/51.254.226.174","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","enej.lavienne86.fr/51.254.226.174","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","enej.lavienne86.fr/51.254.226.174","443","INFO","No connection","",""
